country_code,country_name,indicator_id,indicator_name,index_id,index_name,value,year
CHE,Switzerland,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,52.15,1995
CHE,Switzerland,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,56.95,1996
CHE,Switzerland,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,56.92,1997
CHE,Switzerland,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,58.15,1998
CHE,Switzerland,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,58.16,1999
CHE,Switzerland,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,57.63,2000
CHE,Switzerland,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,58.83,2001
CHE,Switzerland,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,59.3,2002
CHE,Switzerland,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,59.46,2003
CHE,Switzerland,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,59.11,2004
CHE,Switzerland,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,59.34,2005
CHE,Switzerland,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,59.76,2006
CHE,Switzerland,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,59.94,2007
CHE,Switzerland,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,61.3,2008
CHE,Switzerland,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,61.56,2009
CHE,Switzerland,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,59.98,2010
CHE,Switzerland,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,60.54,2011
CHE,Switzerland,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,60.84,2012
CHE,Switzerland,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,61.14,2013
CHE,Switzerland,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,61.9,2014
CHE,Switzerland,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,62.28,2015
CHE,Switzerland,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,62.84,2016
CHE,Switzerland,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,62.61,2017
CHE,Switzerland,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,62.91,2018
CHE,Switzerland,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,62.98,2019
CHE,Switzerland,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,62.51,2020
CHE,Switzerland,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,62.23,2021
CHE,Switzerland,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,61.49,2022
CHE,Switzerland,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,79.26,1990
CHE,Switzerland,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,78.65,1991
CHE,Switzerland,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,78.11,1992
CHE,Switzerland,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,78.09,1993
CHE,Switzerland,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,76.9,1994
CHE,Switzerland,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,77.03,1995
CHE,Switzerland,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,78.79,1996
CHE,Switzerland,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,78.55,1997
CHE,Switzerland,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,78.49,1998
CHE,Switzerland,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,78.11,1999
CHE,Switzerland,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,77.77,2000
CHE,Switzerland,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,77.4,2001
CHE,Switzerland,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,76.71,2002
CHE,Switzerland,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,76.79,2003
CHE,Switzerland,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,75.97,2004
CHE,Switzerland,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,75.1,2005
CHE,Switzerland,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,75.41,2006
CHE,Switzerland,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,75.77,2007
CHE,Switzerland,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,75.46,2008
CHE,Switzerland,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,75.24,2009
CHE,Switzerland,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,74.35,2010
CHE,Switzerland,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,74.69,2011
CHE,Switzerland,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,74.5,2012
CHE,Switzerland,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,74.19,2013
CHE,Switzerland,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,74.14,2014
CHE,Switzerland,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,74.22,2015
CHE,Switzerland,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,74.5,2016
CHE,Switzerland,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,74.47,2017
CHE,Switzerland,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,74.24,2018
CHE,Switzerland,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,73.65,2019
CHE,Switzerland,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,73.39,2020
CHE,Switzerland,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,72.68,2021
CHE,Switzerland,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,71.94,2022
CHE,Switzerland,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,7.766,2010
CHE,Switzerland,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,7.766,2011
CHE,Switzerland,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,7.317,2012
CHE,Switzerland,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,7.181,2013
CHE,Switzerland,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,7.571,2014
CHE,Switzerland,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,7.668,2015
CHE,Switzerland,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,7.442,2016
CHE,Switzerland,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,7.749,2017
CHE,Switzerland,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,7.628,2018
CHE,Switzerland,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,7.708,2019
CHE,Switzerland,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,8.150,2020
CHE,Switzerland,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,7.876,2021
CHE,Switzerland,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,7.859,2022
CHE,Switzerland,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,40.707,1990
CHE,Switzerland,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,32.064,1991
CHE,Switzerland,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,35.823,1992
CHE,Switzerland,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,31.983,1993
CHE,Switzerland,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,33.919,1994
CHE,Switzerland,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,37.771,1995
CHE,Switzerland,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,36.216,1996
CHE,Switzerland,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,33.059,1997
CHE,Switzerland,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,34.273,1998
CHE,Switzerland,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,37.929,1999
CHE,Switzerland,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,34.166,2000
CHE,Switzerland,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,32.732,2001
CHE,Switzerland,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,39.188,2002
CHE,Switzerland,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,32.098,2003
CHE,Switzerland,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,30.293,2004
CHE,Switzerland,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,34.822,2005
CHE,Switzerland,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,34.609,2006
CHE,Switzerland,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,33.661,2007
CHE,Switzerland,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,33.990,2008
CHE,Switzerland,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,35.080,2009
CHE,Switzerland,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,35.002,2010
CHE,Switzerland,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,38.566,2011
CHE,Switzerland,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,35.743,2012
CHE,Switzerland,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,36.910,2013
CHE,Switzerland,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,34.953,2014
CHE,Switzerland,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,32.438,2015
CHE,Switzerland,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,34.024,2016
CHE,Switzerland,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,33.599,2017
CHE,Switzerland,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,32.976,2018
CHE,Switzerland,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,31.436,2019
CHE,Switzerland,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,34.902,2020
CHE,Switzerland,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,34.814,2021
CHE,Switzerland,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,33.591,2022
CHE,Switzerland,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,10.499,1990
CHE,Switzerland,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,10.082,1991
CHE,Switzerland,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,9.861,1992
CHE,Switzerland,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,10.393,1993
CHE,Switzerland,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,10.611,1994
CHE,Switzerland,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,10.803,1995
CHE,Switzerland,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,9.574,1996
CHE,Switzerland,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,9.767,1997
CHE,Switzerland,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,7.863,1998
CHE,Switzerland,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,8.108,1999
CHE,Switzerland,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,7.904,2000
CHE,Switzerland,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,8.552,2001
CHE,Switzerland,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,9.189,2002
CHE,Switzerland,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,8.867,2003
CHE,Switzerland,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,8.942,2004
CHE,Switzerland,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,9.385,2005
CHE,Switzerland,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,8.906,2006
CHE,Switzerland,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,8.370,2007
CHE,Switzerland,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,8.244,2008
CHE,Switzerland,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,7.821,2009
CHE,Switzerland,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,8.119,2010
CHE,Switzerland,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,8.110,2011
CHE,Switzerland,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,7.393,2012
CHE,Switzerland,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,7.238,2013
CHE,Switzerland,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,6.701,2014
CHE,Switzerland,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,6.463,2015
CHE,Switzerland,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,8.056,2016
CHE,Switzerland,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,6.144,2017
CHE,Switzerland,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,7.435,2018
CHE,Switzerland,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,7.105,2019
CHE,Switzerland,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,7.379,2020
CHE,Switzerland,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,7.379,2021
CHE,Switzerland,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,7.379,2022
CHE,Switzerland,mys,Mean Years of Schooling (years),HDI,Human Development Index,10.534,1990
CHE,Switzerland,mys,Mean Years of Schooling (years),HDI,Human Development Index,10.523,1991
CHE,Switzerland,mys,Mean Years of Schooling (years),HDI,Human Development Index,10.513,1992
CHE,Switzerland,mys,Mean Years of Schooling (years),HDI,Human Development Index,10.503,1993
CHE,Switzerland,mys,Mean Years of Schooling (years),HDI,Human Development Index,10.492,1994
CHE,Switzerland,mys,Mean Years of Schooling (years),HDI,Human Development Index,10.482,1995
CHE,Switzerland,mys,Mean Years of Schooling (years),HDI,Human Development Index,10.513,1996
CHE,Switzerland,mys,Mean Years of Schooling (years),HDI,Human Development Index,10.544,1997
CHE,Switzerland,mys,Mean Years of Schooling (years),HDI,Human Development Index,10.575,1998
CHE,Switzerland,mys,Mean Years of Schooling (years),HDI,Human Development Index,10.606,1999
CHE,Switzerland,mys,Mean Years of Schooling (years),HDI,Human Development Index,10.637,2000
CHE,Switzerland,mys,Mean Years of Schooling (years),HDI,Human Development Index,10.751,2001
CHE,Switzerland,mys,Mean Years of Schooling (years),HDI,Human Development Index,10.864,2002
CHE,Switzerland,mys,Mean Years of Schooling (years),HDI,Human Development Index,10.978,2003
CHE,Switzerland,mys,Mean Years of Schooling (years),HDI,Human Development Index,11.092,2004
CHE,Switzerland,mys,Mean Years of Schooling (years),HDI,Human Development Index,11.205,2005
CHE,Switzerland,mys,Mean Years of Schooling (years),HDI,Human Development Index,11.739,2006
CHE,Switzerland,mys,Mean Years of Schooling (years),HDI,Human Development Index,12.272,2007
CHE,Switzerland,mys,Mean Years of Schooling (years),HDI,Human Development Index,12.806,2008
CHE,Switzerland,mys,Mean Years of Schooling (years),HDI,Human Development Index,13.339,2009
CHE,Switzerland,mys,Mean Years of Schooling (years),HDI,Human Development Index,13.324,2010
CHE,Switzerland,mys,Mean Years of Schooling (years),HDI,Human Development Index,13.325,2011
CHE,Switzerland,mys,Mean Years of Schooling (years),HDI,Human Development Index,13.414,2012
CHE,Switzerland,mys,Mean Years of Schooling (years),HDI,Human Development Index,13.527,2013
CHE,Switzerland,mys,Mean Years of Schooling (years),HDI,Human Development Index,13.640,2014
CHE,Switzerland,mys,Mean Years of Schooling (years),HDI,Human Development Index,13.712,2015
CHE,Switzerland,mys,Mean Years of Schooling (years),HDI,Human Development Index,13.667,2016
CHE,Switzerland,mys,Mean Years of Schooling (years),HDI,Human Development Index,13.733,2017
CHE,Switzerland,mys,Mean Years of Schooling (years),HDI,Human Development Index,13.800,2018
CHE,Switzerland,mys,Mean Years of Schooling (years),HDI,Human Development Index,13.860,2019
CHE,Switzerland,mys,Mean Years of Schooling (years),HDI,Human Development Index,13.904,2020
CHE,Switzerland,mys,Mean Years of Schooling (years),HDI,Human Development Index,13.904,2021
CHE,Switzerland,mys,Mean Years of Schooling (years),HDI,Human Development Index,13.904,2022
CHE,Switzerland,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,9.755,1990
CHE,Switzerland,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,9.741,1991
CHE,Switzerland,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,9.727,1992
CHE,Switzerland,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,9.712,1993
CHE,Switzerland,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,9.698,1994
CHE,Switzerland,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,9.683,1995
CHE,Switzerland,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,9.679,1996
CHE,Switzerland,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,9.675,1997
CHE,Switzerland,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,9.671,1998
CHE,Switzerland,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,9.667,1999
CHE,Switzerland,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,9.663,2000
CHE,Switzerland,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,9.842,2001
CHE,Switzerland,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,10.021,2002
CHE,Switzerland,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,10.199,2003
CHE,Switzerland,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,10.378,2004
CHE,Switzerland,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,10.557,2005
CHE,Switzerland,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,11.112,2006
CHE,Switzerland,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,11.667,2007
CHE,Switzerland,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,12.222,2008
CHE,Switzerland,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,12.778,2009
CHE,Switzerland,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,12.806,2010
CHE,Switzerland,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,12.824,2011
CHE,Switzerland,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,12.913,2012
CHE,Switzerland,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,13.035,2013
CHE,Switzerland,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,13.156,2014
CHE,Switzerland,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,13.265,2015
CHE,Switzerland,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,13.202,2016
CHE,Switzerland,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,13.297,2017
CHE,Switzerland,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,13.392,2018
CHE,Switzerland,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,13.483,2019
CHE,Switzerland,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,13.549,2020
CHE,Switzerland,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,13.549,2021
CHE,Switzerland,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,13.549,2022
CHE,Switzerland,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,11.356,1990
CHE,Switzerland,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,11.354,1991
CHE,Switzerland,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,11.352,1992
CHE,Switzerland,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,11.350,1993
CHE,Switzerland,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,11.348,1994
CHE,Switzerland,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,11.345,1995
CHE,Switzerland,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,11.341,1996
CHE,Switzerland,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,11.337,1997
CHE,Switzerland,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,11.333,1998
CHE,Switzerland,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,11.329,1999
CHE,Switzerland,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,11.325,2000
CHE,Switzerland,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,11.443,2001
CHE,Switzerland,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,11.562,2002
CHE,Switzerland,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,11.680,2003
CHE,Switzerland,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,11.799,2004
CHE,Switzerland,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,11.917,2005
CHE,Switzerland,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,12.423,2006
CHE,Switzerland,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,12.928,2007
CHE,Switzerland,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,13.434,2008
CHE,Switzerland,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,13.939,2009
CHE,Switzerland,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,13.873,2010
CHE,Switzerland,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,13.857,2011
CHE,Switzerland,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,13.942,2012
CHE,Switzerland,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,14.045,2013
CHE,Switzerland,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,14.148,2014
CHE,Switzerland,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,14.180,2015
CHE,Switzerland,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,14.153,2016
CHE,Switzerland,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,14.188,2017
CHE,Switzerland,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,14.224,2018
CHE,Switzerland,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,14.248,2019
CHE,Switzerland,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,14.269,2020
CHE,Switzerland,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,14.269,2021
CHE,Switzerland,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,14.269,2022
CHE,Switzerland,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,20.325,1990
CHE,Switzerland,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,20.325,1991
CHE,Switzerland,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,20.325,1992
CHE,Switzerland,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,20.325,1993
CHE,Switzerland,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,20.325,1994
CHE,Switzerland,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,20.325,1995
CHE,Switzerland,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,20.325,1996
CHE,Switzerland,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,20.325,1997
CHE,Switzerland,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,20.325,1998
CHE,Switzerland,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,20.325,1999
CHE,Switzerland,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,22.358,2000
CHE,Switzerland,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,22.358,2001
CHE,Switzerland,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,22.358,2002
CHE,Switzerland,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,24.790,2003
CHE,Switzerland,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,24.797,2004
CHE,Switzerland,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,24.797,2005
CHE,Switzerland,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,24.797,2006
CHE,Switzerland,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,27.236,2007
